date,Technology,Financials,Healthcare,Energy,ConsumerDiscret,ConsumerStaples,Industrials,Materials,Utilities,RealEstate,Communication,SP500,NASDAQ,DowJones,VIX,TBond10Y,SP500_return,NASDAQ_return,DowJones_return,VIX_return,TBond10Y_return,year,month,weekday,crisis_dotcom,crisis_gfc,crisis_covid,crisis_rate_hike
2006-10-02,-0.01210279444878789,-0.004765935444563707,-0.0054308833344332876,-0.012354137992102499,-0.0028023097190124913,-0.0071788424728093225,0.003833084148501775,0.0035594210111038103,0.009629062984626935,-0.006305462878228319,-0.006419984697229246,11670.349609375,1331.3199462890625,2237.60009765625,4.618000030517578,12.569999694824219,-0.0007466949758548891,-0.00339112129330843,-0.009223148211307652,-0.003237614249743115,0.049248762531902024,2006,10,0,0,0,0,0
2006-10-03,-0.002040233948546888,0.011271389824720335,0.0012891174782849858,-0.039896635836891015,0.013417875496917253,0.003001720040675387,0.007141584225012409,-0.019143725892337086,0.004928262697861063,0.00792240849975281,0.011860037679894778,11727.33984375,1334.1099853515625,2243.64990234375,4.616000175476074,12.239999771118164,0.004883335656818533,0.0020956938790537283,0.0027037023701583784,-0.0004330565240987516,-0.02625297786140235,2006,10,1,0,0,0,0
2006-10-04,0.02501872395666508,0.010349050004961401,0.003246782749536813,0.01478387205798301,0.029266890696583003,0.00879860680474007,0.012879416809778065,0.01057350176485292,0.005831150629995729,0.014369900866380014,0.01094636168306821,11850.6103515625,1350.199951171875,2290.949951171875,4.565000057220459,11.859999656677246,0.010511378492898071,0.012060449286025232,0.021081742199937192,-0.011048552061711181,-0.031045761564275187,2006,10,2,0,0,0,0
2006-10-05,-0.0038647774884028262,0.0008779651179970816,-0.0012642233441080286,0.013073415330340066,0.009123044193855762,-7.61265468080098e-05,0.011182150052143658,0.019655947529287468,-0.0034863770823881034,0.009436057511067275,-0.004527434032754167,11866.6904296875,1353.219970703125,2306.340087890625,4.607999801635742,11.979999542236328,0.0013568987290919488,0.002236720219570998,0.006717797004198056,0.00941944006052542,0.010118034488434624,2006,10,3,0,0,0,0
2006-10-06,-0.003616839311576525,-0.002654200031766507,0.0018730535499068186,0.0003105622930153623,-0.008351179870943679,-0.00439068444402292,-0.006932241856226973,-0.002591550455860656,-0.002933008690759209,-0.013674591241744073,0.007409843578260559,11850.2099609375,1349.5899658203125,2299.989990234375,4.696000099182129,11.5600004196167,-0.0013888007652723688,-0.0026824943182935934,-0.0027533223263953577,0.019097287616016922,-0.035058358820373337,2006,10,4,0,0,0,0
2006-10-09,0.006145448151234334,-0.000521948984065157,-0.00241118124794547,-0.013365881692884232,0.007303880976704508,-0.0014557036202581407,0.0039188820455676844,0.0061440860063334025,0.0006237465382226248,0.009010129121942101,0.006852925942058941,11857.8095703125,1350.6600341796875,2311.77001953125,,11.680000305175781,0.0006413058840351038,0.0007928840510640356,0.005121774158536541,0.0,0.010380612560830782,2006,10,0,0,0,0,0
2006-10-10,0.0014196164310816717,0.00474810888404138,-0.0025670904179838023,0.012040241046523736,-0.0007562773525106176,-0.0012453794444341223,-0.002324489549964981,0.012199403798135666,0.009267302660818233,-0.004544045613719572,-0.002009050921419453,11867.169921875,1353.4200439453125,2315.429931640625,4.748000144958496,11.520000457763672,0.0007893828541432057,0.0020434526052304225,0.0015831644490817975,0.011073263347124662,-0.01369861671503625,2006,10,1,0,0,0,0
2006-10-11,0.00781215235209598,-0.0008024941731790691,-0.0009720802375472336,-0.015308486719616404,0.0029320366230637385,0.00021224357069102615,-0.003457676370200946,-0.005808469672091649,0.004811019344544598,0.0032122651600611117,2.9002828241013006e-05,11852.1298828125,1349.949951171875,2308.27001953125,4.783999919891357,11.619999885559082,-0.0012673652742408725,-0.002563943683974057,-0.0030922603234647683,0.007582092214358127,0.008680505540086036,2006,10,2,0,0,0,0
2006-10-12,0.01798279681342845,0.004866115461180831,0.008544973395772204,0.019753077081277576,0.013152481970268151,0.00546998549338588,0.011338967114715538,0.01648743653229285,0.0037559664660959057,0.012985230448486961,0.008591612874838042,11947.7001953125,1362.8299560546875,2346.179931640625,4.7779998779296875,11.09000015258789,0.008063555955338586,0.009541098076733423,0.016423517087950312,-0.0012541893942603632,-0.045610992959634666,2006,10,3,0,0,0,0
2006-10-13,0.012557207240183822,-0.0005463189438505323,0.0006142079832138276,0.020816342334314036,-0.0062515271057458355,-0.0046672469337642524,-0.003640659162321036,0.007516296749403486,-0.002630763224358135,0.010057755346105169,-0.001596207772875798,11960.509765625,1365.6199951171875,2357.2900390625,4.806000232696533,10.75,0.0010721369052704155,0.002047239312655602,0.004735402972314118,0.005860266948976678,-0.030658264013508685,2006,10,4,0,0,0,0
2006-10-16,0.0025203371434811216,-0.004294696145221666,0.00322239748373005,0.021637941070318717,-0.0031984106731883094,0.0007695905982835698,0.005441918983311733,0.012314093425252866,0.004466596216872376,0.006817478528819698,-0.0070014867965267165,11980.599609375,1369.06005859375,2363.840087890625,4.788000106811523,11.09000015258789,0.0016796812296193675,0.0025190488487738527,0.0027786350935119497,-0.0037453443640201867,0.031627921170966466,2006,10,0,0,0,0,0
2006-10-17,-0.018559117027210505,-0.0018400954886181541,0.0015572421268820191,-0.009361554442835984,-0.012093649553929456,-0.0009852140478600181,-0.007834222320960971,-0.009127297676648475,0.006118368529559359,-0.00521257283663491,-0.005415228883459485,11950.01953125,1364.050048828125,2344.949951171875,4.7779998779296875,11.729999542236328,-0.002552466414207699,-0.0036594521432252725,-0.007991292141765194,-0.0020886024767646783,0.0577095925015918,2006,10,1,0,0,0,0
2006-10-18,-0.0039461346310773245,0.0006500206553550991,0.01442352413528927,-0.008602257139985886,0.0015830073550622825,0.004210718561651918,-0.0022582994164304206,-0.0030520353942932055,0.010385144121975953,0.0013922124096240607,-0.0008777889762759764,11992.6796875,1365.800048828125,2337.14990234375,4.763999938964844,11.34000015258789,0.0035698817176357256,0.0012829441276758224,-0.003326317827903713,-0.002930083575244824,-0.03324803110555652,2006,10,2,0,0,0,0
2006-10-19,-0.005618211828342645,-0.00463038843339616,0.0036975106110974407,0.021480482476570056,-0.005795361399705656,0.00021160315129689324,0.001210860981407036,0.006810551604967883,0.004220658536829847,0.0007392774280869041,0.006924821792099745,12011.73046875,1366.9599609375,2340.93994140625,4.785999774932861,10.899999618530273,0.0015885341513670603,0.0008492546990097605,0.001621649967209704,0.004617933721636103,-0.03880075204030797,2006,10,3,0,0,0,0
2006-10-20,-0.000834388837037181,-0.00013108218323660826,0.0023648251867631506,-0.015400107771033844,0.000223157896369508,0.008417462864956803,-0.01665910025397137,-0.013499515991718773,0.006186903134546262,0.0005054636244108624,0.019123839031137974,12002.3701171875,1368.5999755859375,2342.300048828125,4.783999919891357,10.630000114440918,-0.0007792675324219678,0.0011997532446470505,0.0005810091057090183,-0.00041785523099657773,-0.024770597572347564,2006,10,4,0,0,0,0
2006-10-23,0.006105690548529464,0.005811240405543339,0.003710306725349049,0.0015584537122939474,0.014038599964003043,0.012706907470260709,0.009815970259801955,0.005744455212633325,0.0051259779387977985,0.0025524456634692496,0.01743113124160935,12116.91015625,1377.02001953125,2355.56005859375,4.826000213623047,11.079999923706055,0.009543118396130534,0.006152304614580828,0.005661106386544823,0.008779325759822099,0.04233300135658591,2006,10,0,0,0,0,0
2006-10-24,-0.006665877328343517,0.000379101374396007,0.001166241413675902,0.024955498860158645,0.008103528593693302,-0.005381863643108097,0.00625191879569934,0.019487831908222467,-0.0022049266222373353,-0.005499739375169543,0.03131440722086574,12127.8798828125,1377.3800048828125,2344.840087890625,4.823999881744385,10.779999732971191,0.0009053237517686608,0.0002614234698528062,-0.004550922259025203,-0.00041449063201770553,-0.027075829675143104,2006,10,1,0,0,0,0
2006-10-25,0.006382936789221472,0.0022906176917812495,-0.005376645381873669,0.025454634831657552,0.017375776683867805,0.0051676555570614215,-0.00333051142345957,-0.0020307793585926876,0.012901565607800536,0.0030558518799286283,0.004305089107892531,12134.6796875,1382.219970703125,2356.590087890625,4.7729997634887695,10.65999984741211,0.0005606754645663958,0.003513892900401272,0.005011002695100686,-0.01057216407666517,-0.01113171507714017,2006,10,2,0,0,0,0
2006-10-26,0.008374797659629618,0.010319587044231405,0.0016819673593184209,-0.00742467758701662,0.01191173708966621,0.002624770781770628,-0.0033133236233570673,0.003344945357552673,-0.0031232094208920257,0.015649740858431727,0.01129960794444155,12163.66015625,1389.0799560546875,2379.10009765625,4.7210001945495605,10.5600004196167,0.0023882351653543576,0.004963019994619788,0.009551941120898855,-0.010894525773284425,-0.009380809495948217,2006,10,3,0,0,0,0
2006-10-27,-0.02339298873083979,-0.011216567292096535,-0.004338049972329721,-0.007495567711826273,-0.013803050817749157,-0.0015105423436500873,-0.008517900334241569,-0.006118381939733932,-0.004628710730444352,-0.009502416641349931,-0.006023894852015395,12090.259765625,1377.3399658203125,2350.6201171875,4.675000190734863,10.800000190734863,-0.006034399981759142,-0.00845163029183671,-0.011970904669713955,-0.009743698775485088,0.022727250149756628,2006,10,4,0,0,0,0
2006-10-30,0.008537930258902282,0.0055066457226851774,-0.006050044116094555,-0.017703631297292938,0.0020988802401185197,-0.0012582517802232445,0.004811695480727907,0.002889030399914061,0.002724033927477776,0.0023983954527785787,-0.0023468281132132396,12086.5,1377.9300537109375,2363.77001953125,4.672999858856201,11.199999809265137,-0.0003109747596730106,0.00042842573748558266,0.005594226922333911,-0.0004278784592621765,0.037037001061669184,2006,10,0,0,0,0,0
2006-10-31,0.00871484482651388,-0.00043958140184372494,-0.0010402380379607784,0.009876970282185524,-0.0008676932206283378,-0.000272563641103174,-0.00369691375619009,0.007425768360288718,0.0020052809228397806,0.0006795244989244553,-0.0033323133435754215,12080.73046875,1377.93994140625,2366.7099609375,4.605999946594238,11.100000381469727,-0.00047735334877752056,7.175759964006545e-06,0.0012437510341352098,-0.014337666228468993,-0.008928520490927738,2006,10,1,0,0,0,0
2006-11-01,-0.016980431385324714,-0.01065984871599529,-0.004501350107558416,-0.011873304938316065,-0.004674096719021706,-0.004108616375672243,-0.005165037104485759,-0.00286438025069069,0.008124562635829502,-0.009986586940688314,-0.008222707464597098,12031.01953125,1367.81005859375,2334.35009765625,4.560999870300293,11.510000228881836,-0.004114895008094921,-0.007351469035843494,-0.013672931544358558,-0.009769882070280733,0.03693692192088216,2006,11,2,0,0,0,0
2006-11-02,-0.0025136112508043706,-0.0007671362787775137,0.0018021731779079102,-0.0017744924596663353,-0.0009523497577180601,-0.0027344227173384927,-0.0027402099348786345,0.0037198002568274,-0.009749684060086273,-0.007126557779905807,-0.0018953776935745625,12018.5400390625,1367.3399658203125,2334.02001953125,4.5960001945495605,11.420000076293945,-0.0010372763634108884,-0.0003436827873022352,-0.00014140043746280195,0.007673827065240335,-0.007819300677514796,2006,11,3,0,0,0,0
2006-11-03,-0.0036163362347426007,-0.0025208863210241295,-0.002501742008277525,0.019450946562123567,-0.011982079278933785,-0.0074449126608811715,-0.0021530204311167923,-0.0013143537470606567,-0.006862243335343077,-0.0068493073672927784,-0.001564001869763354,11986.0400390625,1364.300048828125,2330.7900390625,4.715000152587891,11.15999984741211,-0.002704155404430919,-0.0022232342125417803,-0.0013838700789715608,0.025892069843568066,-0.022767095196571274,2006,11,4,0,0,0,0
2006-11-06,0.01578750474432955,0.0115276079513568,0.009567962726487288,0.011694424164279668,0.013968257070362783,0.0033654295308081813,0.008189369559860138,0.013482496673920442,0.0019209787980272509,0.011863527414393227,0.015888745278159793,12105.5498046875,1379.780029296875,2365.949951171875,4.709000110626221,11.15999984741211,0.009970746404610598,0.011346463325312195,0.01508497613260662,-0.0012725433229046068,0.0,2006,11,0,0,0,0,0
2006-11-07,0.0056565529666951055,0.001965283992162015,0.010153902885828316,-0.01198364848925626,0.0030197153445613856,0.004615603754201743,0.01321247114201477,-0.0014532127610293877,-0.0019062635891035963,-0.003428295748086685,0.0014423586083263107,12156.76953125,1382.8399658203125,2375.8798828125,4.658999919891357,11.09000015258789,0.004231094612709541,0.002217698805944357,0.004197016777851337,-0.010618005852672252,-0.006272374173952211,2006,11,1,0,0,0,0
2006-11-08,0.0025726886103872525,0.0020374797612360495,-0.012844560450514705,0.017933172659268748,0.005045952245552071,-0.0019209685667983287,0.003376755018578892,0.0030469713238908064,0.010023854019148636,-0.0016131795203201404,0.010758626559656481,12176.5400390625,1385.719970703125,2384.93994140625,4.632999897003174,10.75,0.0016262961769306639,0.0020826740288086842,0.003813348755251411,-0.005580601703206289,-0.030658264013508685,2006,11,2,0,0,0,0
2006-11-09,0.001809106827125917,-0.0060129234615540535,-0.02520362660256639,0.010216759536178857,-0.009940422322340645,-0.006047069192981295,-0.008503423777641595,0.013184239788099412,0.0012158411325902674,0.00041446948889041214,-0.006915894242624139,12103.2998046875,1378.3299560546875,2376.010009765625,4.632999897003174,11.010000228881836,-0.0060148641683142046,-0.005332978382845854,-0.003744300426852476,0.0,0.02418606780296151,2006,11,3,0,0,0,0
2006-11-10,0.0010530171024882296,0.002954645640336884,0.004264220509415686,-0.011322206236168211,0.00861376504843929,0.0015807949975568608,0.00534728106172363,-0.007324423323400898,0.006881738971303642,-0.0006476148894168143,-0.008601983385940112,12108.4296875,1380.9000244140625,2389.719970703125,4.585999965667725,10.789999961853027,0.0004238416708899351,0.0018646249021037065,0.005770161270849394,-0.010144600125255976,-0.01998185853363521,2006,11,4,0,0,0,0
2006-11-13,0.014776395642623152,0.0011160041112199149,7.116333044126449e-05,0.0004528003228800592,0.008477524447778287,-0.0042033648845717485,0.006826589333107713,0.002513749087360807,0.0017705465283289201,0.001866918710919474,0.004851861632267067,12131.8798828125,1384.4200439453125,2406.3798828125,4.605000019073486,10.859999656677246,0.0019366834443204084,0.0025490763045961096,0.0069714913519649535,0.004143055723506706,0.006487460154930069,2006,11,0,0,0,0,0
